RowNumber	App	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated	Current Ver	Android Ver	row_num
3555	To-Do Calendar Planner	PRODUCTIVITY	4.20	30291.00	110.00	1000000.00	Free	0.00	Everyone	Productivity	2018-05-29	Varies with device	Varies with device	2
2188	TO-FU Oh!SUSHI	FAMILY	4.10	59917.00	92.00	5000000.00	Free	0.00	Everyone	Education;Pretend Play	2018-07-31	2.3	4.4 and up	2
2038	Toca Kitchen 2	FAMILY	4.50	1014822.00	56.00	50000000.00	Free	0.00	Everyone	Educational;Pretend Play	2017-06-29	1.2.3-play	4.1 and up	2
3921	Toca Kitchen 2	FAMILY	4.50	1013465.00	56.00	50000000.00	Free	0.00	Everyone	Educational;Pretend Play	2017-06-29	1.2.3-play	4.1 and up	3
2152	Toca Life: City	FAMILY	4.70	31100.00	24.00	500000.00	Paid	3.99	Everyone	Education;Pretend Play	2018-07-06	1.5-play	4.4 and up	2
3550	Todoist: To-do lists for task management & errands	PRODUCTIVITY	4.50	155999.00	12.00	10000000.00	Free	0.00	Everyone	Productivity	2018-08-05	12.8.2	4.4 and up	2
3505	Todoist: To-do lists for task management & errands	PRODUCTIVITY	4.50	155999.00	12.00	10000000.00	Free	0.00	Everyone	Productivity	2018-08-05	12.8.2	4.4 and up	3
1877	Toon Blast	GAME	4.70	1351771.00	110.00	10000000.00	Free	0.00	Everyone	Puzzle	2018-07-30	3196	4.1 and up	2
1709	Toon Blast	GAME	4.70	1351068.00	110.00	10000000.00	Free	0.00	Everyone	Puzzle	2018-07-30	3196	4.1 and up	3
4589	Topbuzz: Breaking News, Videos & Funny GIFs	NEWS_AND_MAGAZINES	4.70	174827.00	25.00	10000000.00	Free	0.00	Mature 17+	News & Magazines	2018-08-04	6.7.3	4.0 and up	2
1878	Toy Blast	GAME	4.70	1889582.00	110.00	50000000.00	Free	0.00	Everyone	Puzzle	2018-07-23	5423	4.1 and up	2
1977	Traffic Racer	GAME	4.50	5387781.00	53.00	100000000.00	Free	0.00	Everyone	Racing	2018-02-27	2.5	4.1 and up	2
677	Transenger â€“ Ts Dating and Chat for Free	DATING	3.60	8.00	14.00	1000.00	Free	0.00	Mature 17+	Dating	2018-07-29	1.4.0	4.4 and up	2
3826	Transit: Real-Time Transit App	MAPS_AND_NAVIGATION	4.20	43269.00	110.00	5000000.00	Free	0.00	Everyone	Maps & Navigation	2018-07-18	4.4.7	Varies with device	2
3137	TripAdvisor Hotels Flights Restaurants Attractions	TRAVEL_AND_LOCAL	4.40	1162838.00	110.00	100000000.00	Free	0.00	Everyone	Travel & Local	2018-08-04	Varies with device	Varies with device	2
3171	TripAdvisor Hotels Flights Restaurants Attractions	TRAVEL_AND_LOCAL	4.40	1162837.00	110.00	100000000.00	Free	0.00	Everyone	Travel & Local	2018-08-04	Varies with device	Varies with device	3
4745	TripAdvisor Hotels Flights Restaurants Attractions	TRAVEL_AND_LOCAL	4.40	1162331.00	110.00	100000000.00	Free	0.00	Everyone	Travel & Local	2018-08-04	Varies with device	Varies with device	4
3215	TripAdvisor Hotels Flights Restaurants Attractions	TRAVEL_AND_LOCAL	4.40	1162837.00	110.00	100000000.00	Free	0.00	Everyone	Travel & Local	2018-08-04	Varies with device	Varies with device	5
3119	trivago: Hotels & Travel	TRAVEL_AND_LOCAL	4.20	219848.00	110.00	50000000.00	Free	0.00	Everyone	Travel & Local	2018-08-02	Varies with device	Varies with device	2
3203	trivago: Hotels & Travel	TRAVEL_AND_LOCAL	4.20	219848.00	110.00	50000000.00	Free	0.00	Everyone	Travel & Local	2018-08-02	Varies with device	Varies with device	3
4603	Truecaller: Caller ID, SMS spam blocking & Dialer	COMMUNICATION	4.50	7820775.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-08-01	Varies with device	Varies with device	2
1455	Trulia Real Estate & Rentals	HOUSE_AND_HOME	4.50	175293.00	110.00	10000000.00	Free	0.00	Everyone	House & Home	2018-07-24	Varies with device	Varies with device	2
1511	Trulia Rent Apartments & Homes	HOUSE_AND_HOME	4.40	71421.00	110.00	5000000.00	Free	0.00	Everyone	House & Home	2018-07-24	Varies with device	Varies with device	2
859	Tubi TV - Free Movies & TV	ENTERTAINMENT	4.30	296771.00	11.00	10000000.00	Free	0.00	Teen	Entertainment	2018-07-15	2.13.5	4.1 and up	2
933	Tubi TV - Free Movies & TV	ENTERTAINMENT	4.30	296829.00	11.00	10000000.00	Free	0.00	Teen	Entertainment	2018-07-15	2.13.5	4.1 and up	3
2600	Tumblr	SOCIAL	4.40	2955325.00	110.00	100000000.00	Free	0.00	Mature 17+	Social	2018-08-01	Varies with device	Varies with device	2
2549	Tumblr	SOCIAL	4.40	2955326.00	110.00	100000000.00	Free	0.00	Mature 17+	Social	2018-08-01	Varies with device	Varies with device	3
4262	Turbo FAST	FAMILY	4.30	1329008.00	97.00	50000000.00	Free	0.00	Everyone	Racing;Action & Adventure	2017-10-04	2.1.20	2.3.3 and up	2
235	TurboScan: scan documents and receipts in PDF	BUSINESS	4.70	11442.00	6.80	100000.00	Paid	4.99	Everyone	Business	2018-03-25	1.5.2	4.0 and up	2
4590	Twitch: Livestream Multiplayer Games & Esports	FAMILY	4.60	2133047.00	110.00	50000000.00	Free	0.00	Teen	Entertainment	2018-07-31	Varies with device	Varies with device	2
3740	Twitter	NEWS_AND_MAGAZINES	4.30	11667403.00	110.00	500000000.00	Free	0.00	Mature 17+	News & Magazines	2018-08-06	Varies with device	Varies with device	2
4116	Twitter	NEWS_AND_MAGAZINES	4.30	11657972.00	110.00	500000000.00	Free	0.00	Mature 17+	News & Magazines	2018-07-30	Varies with device	Varies with device	3
4635	Uber	MAPS_AND_NAVIGATION	4.20	4921866.00	110.00	100000000.00	Free	0.00	Everyone	Maps & Navigation	2018-08-02	Varies with device	Varies with device	2
421	UC Browser - Fast Download Private & Secure	COMMUNICATION	4.50	17714850.00	40.00	500000000.00	Free	0.00	Teen	Communication	2018-08-02	12.8.5.1121	4.0 and up	2
3972	UC Browser - Fast Download Private & Secure	COMMUNICATION	4.50	17712922.00	40.00	500000000.00	Free	0.00	Teen	Communication	2018-08-02	12.8.5.1121	4.0 and up	3
367	UC Browser Mini -Tiny Fast Private & Secure	COMMUNICATION	4.40	3648120.00	3.30	100000000.00	Free	0.00	Teen	Communication	2018-07-18	11.4.0	4.0 and up	2
4634	UC Browser Mini -Tiny Fast Private & Secure	COMMUNICATION	4.40	3648765.00	3.30	100000000.00	Free	0.00	Teen	Communication	2018-07-18	11.4.0	4.0 and up	3
757	Udacity - Lifelong Learning	EDUCATION	4.30	22384.00	17.00	1000000.00	Free	0.00	Everyone	Education	2018-07-31	4.7.0	5.0 and up	2
788	Udemy - Online Courses	EDUCATION	4.50	99020.00	18.00	1000000.00	Free	0.00	Everyone	Education	2018-08-02	5.0.4	5.0 and up	2
742	Udemy - Online Courses	EDUCATION	4.50	99020.00	18.00	1000000.00	Free	0.00	Everyone	Education	2018-08-02	5.0.4	5.0 and up	3
3101	UFC	SPORTS	4.00	30840.00	110.00	1000000.00	Free	0.00	Teen	Sports	2018-05-22	Varies with device	Varies with device	2
7028	UNICORN - Color By Number & Pixel Art Coloring	FAMILY	4.70	8264.00	24.00	500000.00	Free	0.00	Everyone	Art & Design;Creativity	2018-08-02	1.0.9	4.4 and up	2
3161	United Airlines	TRAVEL_AND_LOCAL	3.50	30447.00	80.00	5000000.00	Free	0.00	Everyone	Travel & Local	2018-07-20	2.1.56	5.0 and up	2
975	Univision NOW - Live TV and On Demand	ENTERTAINMENT	4.00	22997.00	110.00	1000000.00	Free	0.00	Teen	Entertainment	2018-06-27	8.0626	Varies with device	2
3050	US Open Tennis Championships 2018	SPORTS	4.00	9971.00	33.00	1000000.00	Free	0.00	Everyone	Sports	2018-06-05	7.1	5.0 and up	2
3791	USA TODAY	NEWS_AND_MAGAZINES	4.10	49259.00	110.00	5000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-08-02	Varies with device	Varies with device	2
3773	USA TODAY	NEWS_AND_MAGAZINES	4.10	49259.00	110.00	5000000.00	Free	0.00	Everyone 10+	News & Magazines	2018-08-02	Varies with device	Varies with device	3
1604	Vaniday - Beauty Booking App	LIFESTYLE	3.60	1067.00	110.00	100000.00	Free	0.00	Everyone	Lifestyle	2018-03-20	3.8.15	4.1 and up	2
2366	Vargo Anesthesia Mega App	MEDICAL	4.60	92.00	32.00	1000.00	Paid	79.99	Everyone	Medical	2018-06-18	19.0	4.0.3 and up	2
919	VH1	ENTERTAINMENT	4.10	27424.00	17.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-08	11.45.0	4.4 and up	2
979	VH1	ENTERTAINMENT	4.10	27424.00	17.00	1000000.00	Free	0.00	Teen	Entertainment	2018-07-08	11.45.0	4.4 and up	3
343	Viber Messenger	COMMUNICATION	4.30	11334799.00	110.00	500000000.00	Free	0.00	Everyone	Communication	2018-07-18	Varies with device	Varies with device	2
386	Viber Messenger	COMMUNICATION	4.30	11334973.00	110.00	500000000.00	Free	0.00	Everyone	Communication	2018-07-18	Varies with device	Varies with device	3
432	Viber Messenger	COMMUNICATION	4.30	11334973.00	110.00	500000000.00	Free	0.00	Everyone	Communication	2018-07-18	Varies with device	Varies with device	4
468	Viber Messenger	COMMUNICATION	4.30	11335255.00	110.00	500000000.00	Free	0.00	Everyone	Communication	2018-07-18	Varies with device	Varies with device	5
3668	Video Downloader	VIDEO_PLAYERS	4.20	59089.00	5.40	10000000.00	Free	0.00	Everyone	Video Players & Editors	2018-08-03	1.0.8	4.4 and up	2
3713	Video Editor	VIDEO_PLAYERS	4.10	159622.00	23.00	5000000.00	Free	0.00	Everyone	Video Players & Editors;Creativity	2018-07-17	6.14.091	4.3 and up	2
5775	Video Editor	VIDEO_PLAYERS	3.80	1156.00	23.00	100000.00	Free	0.00	Everyone	Video Players & Editors	2015-10-20	1.3.9b	4.3 and up	3
5705	Video Player All Format	VIDEO_PLAYERS	4.80	258277.00	110.00	10000000.00	Free	0.00	Everyone	Video Players & Editors	2018-08-03	Varies with device	4.3 and up	2
3687	Vigo Video	VIDEO_PLAYERS	4.30	1615596.00	110.00	50000000.00	Free	0.00	Teen	Video Players & Editors	2018-08-03	Varies with device	4.0.3 and up	2
972	Viki: Asian TV Dramas & Movies	ENTERTAINMENT	4.30	407719.00	110.00	10000000.00	Free	0.00	Teen	Entertainment	2018-07-27	Varies with device	Varies with device	2
989	Viki: Asian TV Dramas & Movies	ENTERTAINMENT	4.30	407719.00	110.00	10000000.00	Free	0.00	Teen	Entertainment	2018-07-27	Varies with device	Varies with device	3
3676	VLC for Android	VIDEO_PLAYERS	4.40	1032076.00	110.00	100000000.00	Free	0.00	Everyone	Video Players & Editors	2018-07-30	Varies with device	2.3 and up	2
3957	VPN Free - Betternet Hotspot VPN & Private Browser	TOOLS	4.50	799206.00	8.90	10000000.00	Free	0.00	Everyone	Tools	2018-08-01	4.3.0	4.1 and up	2
1274	Walk with Map My Walk	HEALTH_AND_FITNESS	4.50	144040.00	55.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-27	18.7.1	5.0 and up	2
2662	Walmart	SHOPPING	4.40	441473.00	110.00	10000000.00	Free	0.00	Everyone	Shopping	2018-07-30	Varies with device	Varies with device	2
2782	Wanelo Shopping	SHOPPING	4.60	94205.00	6.50	1000000.00	Free	0.00	Everyone	Shopping	2018-06-13	5.6.8	4.4 and up	2
3068	WatchESPN	SPORTS	4.10	288809.00	6.60	10000000.00	Free	0.00	Everyone	Sports	2017-09-27	2.5.1	4.4 and up	2
3023	WatchESPN	SPORTS	4.10	288809.00	6.60	10000000.00	Free	0.00	Everyone	Sports	2017-09-27	2.5.1	4.4 and up	3
3017	WatchESPN	SPORTS	4.10	288809.00	6.60	10000000.00	Free	0.00	Everyone	Sports	2017-09-27	2.5.1	4.4 and up	4
4716	Wattpad ðŸ“– Free Books	BOOKS_AND_REFERENCE	4.60	2915189.00	110.00	100000000.00	Free	0.00	Teen	Books & Reference	2018-08-01	Varies with device	Varies with device	2
3821	Waze - GPS, Maps, Traffic Alerts & Live Navigation	MAPS_AND_NAVIGATION	4.60	7232629.00	110.00	100000000.00	Free	0.00	Everyone	Maps & Navigation	2018-07-29	Varies with device	Varies with device	2
2617	We Heart It	SOCIAL	4.50	637309.00	110.00	10000000.00	Free	0.00	Teen	Social	2018-07-18	Varies with device	Varies with device	2
9569	Weather by eltiempo.es	WEATHER	4.20	67854.00	110.00	5000000.00	Free	0.00	Everyone	Weather	2018-08-02	Varies with device	Varies with device	2
10027	Web Browser for Android	COMMUNICATION	4.10	55110.00	4.30	1000000.00	Free	0.00	Everyone	Communication	2018-06-20	2.2	4.0 and up	2
391	WeChat	COMMUNICATION	4.20	5387446.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-31	Varies with device	Varies with device	2
366	WeChat	COMMUNICATION	4.20	5387333.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-31	Varies with device	Varies with device	3
470	WeChat	COMMUNICATION	4.20	5387446.00	110.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-31	Varies with device	Varies with device	4
1319	Weight Loss Running by Verv	HEALTH_AND_FITNESS	4.50	27396.00	59.00	1000000.00	Free	0.00	Mature 17+	Health & Fitness	2018-07-16	6.5.3	4.1 and up	2
1300	Weight Loss Running by Verv	HEALTH_AND_FITNESS	4.50	27393.00	59.00	1000000.00	Free	0.00	Mature 17+	Health & Fitness	2018-07-16	6.5.3	4.1 and up	3
1411	Weight Loss Tracker - RecStyle	HEALTH_AND_FITNESS	4.40	20547.00	5.70	1000000.00	Free	0.00	Everyone	Health & Fitness	2017-11-29	3.2.7	4.1 and up	2
1289	Weight Watchers Mobile	HEALTH_AND_FITNESS	4.20	270267.00	58.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-31	6.15.0	4.1 and up	2
1380	Weight Watchers Mobile	HEALTH_AND_FITNESS	4.20	270294.00	58.00	5000000.00	Free	0.00	Everyone	Health & Fitness	2018-07-31	6.15.0	4.1 and up	3
1092	Wells Fargo Daily Change	FINANCE	4.20	283.00	5.00	100000.00	Free	0.00	Everyone	Finance	2018-04-26	2.5.0.26	5.0 and up	2
1169	Wells Fargo Mobile	FINANCE	4.40	250719.00	37.00	10000000.00	Free	0.00	Everyone	Finance	2018-07-31	6.8.0.109	5.0 and up	2
1218	Wendyâ€™s â€“ Food and Offers	FOOD_AND_DRINK	3.40	6507.00	18.00	1000000.00	Free	0.00	Everyone	Food & Drink	2018-04-12	5.7.0	4.4 and up	2
8292	wetter.com - Weather and Radar	WEATHER	4.20	189310.00	38.00	10000000.00	Free	0.00	Everyone	Weather	2018-08-06	Varies with device	Varies with device	2
4728	WhatsApp Business	COMMUNICATION	4.40	137144.00	32.00	10000000.00	Free	0.00	Everyone	Communication	2018-07-30	2.18.116	4.0.3 and up	2
337	WhatsApp Messenger	COMMUNICATION	4.40	69119316.00	110.00	1000000000.00	Free	0.00	Everyone	Communication	2018-08-03	Varies with device	Varies with device	2
3905	WhatsApp Messenger	COMMUNICATION	4.40	69109672.00	110.00	1000000000.00	Free	0.00	Everyone	Communication	2018-08-03	Varies with device	Varies with device	3
1629	Wheretoget: Shop in style	LIFESTYLE	4.10	6808.00	12.00	500000.00	Free	0.00	Teen	Lifestyle	2017-06-05	3.2.0	4.1 and up	2
364	Who	COMMUNICATION	4.30	2451083.00	110.00	100000000.00	Free	0.00	Teen	Communication	2018-08-03	Varies with device	Varies with device	2
10214	Who Viewed My Facebook Profile - Stalkers Visitors	SOCIAL	4.60	273244.00	9.90	5000000.00	Free	0.00	Everyone	Social	2018-06-24	4.1.1	4.0.3 and up	2
442	Whoscall - Caller ID & Block	COMMUNICATION	4.40	552441.00	29.00	10000000.00	Free	0.00	Everyone	Communication	2018-08-01	6.19.1	4.1 and up	2
2750	Wish - Shopping Made Fun	SHOPPING	4.50	6211039.00	15.00	100000000.00	Free	0.00	Everyone	Shopping	2018-08-03	4.20.5	4.1 and up	2
2713	Wish - Shopping Made Fun	SHOPPING	4.50	6211039.00	15.00	100000000.00	Free	0.00	Everyone	Shopping	2018-08-03	4.20.5	4.1 and up	3
2797	Wish - Shopping Made Fun	SHOPPING	4.50	6212081.00	15.00	100000000.00	Free	0.00	Everyone	Shopping	2018-08-03	4.20.5	4.1 and up	4
4103	Wish - Shopping Made Fun	SHOPPING	4.50	6200739.00	15.00	100000000.00	Free	0.00	Everyone	Shopping	2018-08-03	4.20.5	4.1 and up	5
1716	Word Search	GAME	4.70	295305.00	3.90	10000000.00	Free	0.00	Everyone	Word	2018-06-06	1.1.3	3.0 and up	2
1679	Word Search	GAME	4.70	295241.00	3.90	10000000.00	Free	0.00	Everyone	Word	2018-06-06	1.1.3	3.0 and up	3
1890	Wordscapes	GAME	4.80	230849.00	87.00	10000000.00	Free	0.00	Everyone	Word	2018-08-02	1.0.47	4.1 and up	2
1798	Wordscapes	GAME	4.80	230727.00	87.00	10000000.00	Free	0.00	Everyone	Word	2018-08-02	1.0.47	4.1 and up	3
1766	Wordscapes	GAME	4.80	230727.00	87.00	10000000.00	Free	0.00	Everyone	Word	2018-08-02	1.0.47	4.1 and up	4
1382	Workout Trainer: fitness coach	HEALTH_AND_FITNESS	4.20	100406.00	110.00	10000000.00	Free	0.00	Everyone	Health & Fitness	2018-06-30	Varies with device	Varies with device	2
3532	WPS Office - Word, Docs, PDF, Note, Slide & Sheet	PRODUCTIVITY	4.50	1508137.00	37.00	100000000.00	Free	0.00	Everyone	Productivity	2018-07-30	11.1.3	4.0 and up	2
3503	Wunderlist: To-Do List & Tasks	PRODUCTIVITY	4.60	404617.00	110.00	10000000.00	Free	0.00	Everyone	Productivity	2018-04-06	Varies with device	Varies with device	2
3547	Wunderlist: To-Do List & Tasks	PRODUCTIVITY	4.60	404610.00	110.00	10000000.00	Free	0.00	Everyone	Productivity	2018-04-06	Varies with device	Varies with device	3
4077	WWE	FAMILY	4.50	736824.00	20.00	10000000.00	Free	0.00	Teen	Entertainment	2018-01-19	3.17.2	4.1 and up	2
275	Xero Accounting Software	BUSINESS	3.50	2111.00	110.00	100000.00	Free	0.00	Everyone	Business	2018-07-30	Varies with device	Varies with device	2
3072	Yahoo Fantasy Sports - #1 Rated Fantasy App	SPORTS	4.20	277904.00	110.00	5000000.00	Free	0.00	Mature 17+	Sports	2018-08-02	Varies with device	Varies with device	2
3010	Yahoo Fantasy Sports - #1 Rated Fantasy App	SPORTS	4.20	277900.00	110.00	5000000.00	Free	0.00	Mature 17+	Sports	2018-08-02	Varies with device	Varies with device	3
3043	Yahoo Fantasy Sports - #1 Rated Fantasy App	SPORTS	4.20	277904.00	110.00	5000000.00	Free	0.00	Mature 17+	Sports	2018-08-02	Varies with device	Varies with device	4
2976	Yahoo Fantasy Sports - #1 Rated Fantasy App	SPORTS	4.20	277902.00	110.00	5000000.00	Free	0.00	Mature 17+	Sports	2018-08-02	Varies with device	Varies with device	5
346	Yahoo Mail â€“ Stay Organized	COMMUNICATION	4.30	4187998.00	16.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-18	5.29.3	4.4 and up	2
453	Yahoo Mail â€“ Stay Organized	COMMUNICATION	4.30	4188142.00	16.00	100000000.00	Free	0.00	Everyone	Communication	2018-07-18	5.29.3	4.4 and up	3
3059	Yahoo Sports - scores, stats, news, & highlights	SPORTS	4.50	32386.00	19.00	1000000.00	Free	0.00	Everyone	Sports	2018-08-01	7.8.0	5.1 and up	2
3092	Yahoo Sports - scores, stats, news, & highlights	SPORTS	4.50	32386.00	19.00	1000000.00	Free	0.00	Everyone	Sports	2018-08-01	7.8.0	5.1 and up	3
3383	Yandex Browser with Protect	PERSONALIZATION	4.50	1237135.00	110.00	50000000.00	Free	0.00	Everyone	Personalization	2018-07-18	Varies with device	Varies with device	2
2923	YouCam Makeup - Magic Selfie Makeovers	PHOTOGRAPHY	4.60	3337952.00	110.00	100000000.00	Free	0.00	Everyone	Photography	2018-08-06	Varies with device	Varies with device	2
2868	YouCam Perfect - Selfie Photo Editor	PHOTOGRAPHY	4.50	1579287.00	110.00	100000000.00	Free	0.00	Everyone	Photography	2018-07-25	Varies with device	Varies with device	2
2850	YouCam Perfect - Selfie Photo Editor	PHOTOGRAPHY	4.50	1579287.00	110.00	100000000.00	Free	0.00	Everyone	Photography	2018-07-25	Varies with device	Varies with device	3
5190	Youper - AI Therapy	MEDICAL	4.60	1976.00	69.00	50000.00	Free	0.00	Everyone	Medical	2018-08-03	6.02.000	6.0 and up	2
2321	Youper - AI Therapy	MEDICAL	4.60	2006.00	69.00	50000.00	Free	0.00	Everyone	Medical	2018-08-03	6.02.000	6.0 and up	3
3929	YouTube	VIDEO_PLAYERS	4.30	25623548.00	110.00	1000000000.00	Free	0.00	Teen	Video Players & Editors	2018-08-02	Varies with device	Varies with device	2
4806	YouTube Gaming	FAMILY	4.20	130549.00	110.00	5000000.00	Free	0.00	Teen	Entertainment	2018-06-27	2.08.78.2	4.1 and up	2
2209	YouTube Kids	FAMILY	4.50	470713.00	110.00	50000000.00	Free	0.00	Everyone	Entertainment;Music & Video	2018-08-03	3.43.3	4.1 and up	2
2015	YouTube Kids	FAMILY	4.50	470694.00	110.00	50000000.00	Free	0.00	Everyone	Entertainment;Music & Video	2018-08-03	3.43.3	4.1 and up	3
3912	YouTube Kids	FAMILY	4.50	469851.00	110.00	50000000.00	Free	0.00	Everyone	Entertainment;Music & Video	2018-08-03	3.43.3	4.1 and up	4
4797	YouTube Studio	VIDEO_PLAYERS	4.30	436170.00	110.00	10000000.00	Free	0.00	Teen	Video Players & Editors	2018-06-28	Varies with device	Varies with device	2
2943	Z Camera - Photo Editor, Beauty Selfie, Collage	PHOTOGRAPHY	4.40	1075277.00	47.00	100000000.00	Free	0.00	Mature 17+	Photography	2018-08-03	4.21	4.1 and up	2
2690	ZALORA Fashion Shopping	SHOPPING	4.20	142512.00	15.00	10000000.00	Free	0.00	Everyone	Shopping	2018-07-25	6.2.0	4.1 and up	2
2761	Zappos â€“ Shoe shopping made simple	SHOPPING	4.50	44588.00	20.00	5000000.00	Free	0.00	Everyone	Shopping	2018-07-12	9.0.0	4.4 and up	2
1628	Zara	LIFESTYLE	4.30	95904.00	33.00	10000000.00	Free	0.00	Everyone	Lifestyle	2018-07-30	4.1.0	4.1 and up	2
3425	ZEDGEâ„¢ Ringtones & Wallpapers	PERSONALIZATION	4.60	6466641.00	110.00	100000000.00	Free	0.00	Teen	Personalization	2018-07-19	Varies with device	Varies with device	2
3399	ZEDGEâ„¢ Ringtones & Wallpapers	PERSONALIZATION	4.60	6466641.00	110.00	100000000.00	Free	0.00	Teen	Personalization	2018-07-19	Varies with device	Varies with device	3
3355	ZEDGEâ„¢ Ringtones & Wallpapers	PERSONALIZATION	4.60	6466641.00	110.00	100000000.00	Free	0.00	Teen	Personalization	2018-07-19	Varies with device	Varies with device	4
2637	Zello PTT Walkie Talkie	SOCIAL	4.40	695613.00	110.00	50000000.00	Free	0.00	Everyone	Social	2018-08-02	Varies with device	Varies with device	2
267	Zenefits	BUSINESS	4.20	296.00	14.00	50000.00	Free	0.00	Everyone	Business	2018-06-15	3.2.1	4.1 and up	2
1447	Zillow: Find Houses for Sale & Apartments for Rent	HOUSE_AND_HOME	4.50	417907.00	34.00	10000000.00	Free	0.00	Everyone	House & Home	2018-08-01	9.8.1.7425	4.4 and up	2
1256	Zomato - Restaurant Finder and Food Delivery App	FOOD_AND_DRINK	4.30	511420.00	110.00	10000000.00	Free	0.00	Everyone	Food & Drink	2018-08-01	Varies with device	Varies with device	2
1728	Zombie Catchers	GAME	4.70	990586.00	75.00	10000000.00	Free	0.00	Everyone	Action	2018-05-24	1.0.27	4.1 and up	2
1694	Zombie Catchers	GAME	4.70	990491.00	75.00	10000000.00	Free	0.00	Everyone	Action	2018-05-24	1.0.27	4.1 and up	3
1983	Zombie Catchers	GAME	4.70	990796.00	75.00	10000000.00	Free	0.00	Everyone	Action	2018-05-24	1.0.27	4.1 and up	4
1899	Zombie Catchers	GAME	4.70	990723.00	75.00	10000000.00	Free	0.00	Everyone	Action	2018-05-24	1.0.27	4.1 and up	5
1925	Zombie Catchers	GAME	4.70	990663.00	75.00	10000000.00	Free	0.00	Everyone	Action	2018-05-24	1.0.27	4.1 and up	6
1875	Zombie Hunter King	GAME	4.30	10493.00	50.00	1000000.00	Free	0.00	Mature 17+	Action	2018-08-01	1.0.8	2.3 and up	2
1670	Zombie Hunter King	GAME	4.30	10306.00	50.00	1000000.00	Free	0.00	Mature 17+	Action	2018-08-01	1.0.8	2.3 and up	3
1729	Zombie Hunter King	GAME	4.30	10354.00	50.00	1000000.00	Free	0.00	Mature 17+	Action	2018-08-01	1.0.8	2.3 and up	4
2009	Zombie Tsunami	GAME	4.40	4921409.00	110.00	100000000.00	Free	0.00	Everyone 10+	Arcade	2018-06-15	Varies with device	Varies with device	2
1731	Zombie Tsunami	GAME	4.40	4921122.00	110.00	100000000.00	Free	0.00	Everyone 10+	Arcade	2018-06-15	Varies with device	Varies with device	3
1686	Zombie Tsunami	GAME	4.40	4920817.00	110.00	100000000.00	Free	0.00	Everyone 10+	Arcade	2018-06-15	Varies with device	Varies with device	4
3941	Zombie Tsunami	GAME	4.40	4918776.00	110.00	100000000.00	Free	0.00	Everyone 10+	Arcade	2018-06-15	Varies with device	Varies with device	5
214	ZOOM Cloud Meetings	BUSINESS	4.40	31614.00	37.00	10000000.00	Free	0.00	Everyone	Business	2018-07-20	4.1.28165.0716	4.0 and up	2
7078	Zoosk Dating App: Meet Singles	DATING	4.00	516917.00	110.00	10000000.00	Free	0.00	Mature 17+	Dating	2018-08-02	Varies with device	Varies with device	2
